FDI,Property Time,Cost Procedures,Business Time,Business Procedure,Tribute Time,Government Spending,Exchange,Inflation,gdp_pc,Unemployment,Tax Burden,Diversity,Quality,Shadow Economy,Autocracy,Closed Anocracy,Democracy,Dem. Full,Dem. Interregnum,Dem. Interruption,Open Anocracy,Dem. Transition
146.729404967253,43.0,13.1,8.0,6.0,149.0,19.0879851586371,110.924594227561,1.61710657996737,32395.75390625,10.99,74.6,2.0866234,0.97,32.71,0,0,0,1,0,0,0,0
280.145510398677,21.0,12.4,8.0,6.0,146.5,18.8140628329824,112.659766633813,1.6752701237629,28910.74609375,12.097,83.3,2.0549848,0.97,33.32,0,0,0,1,0,0,0,0
108.648200653739,21.0,12.6,8.0,6.0,146.5,18.4523817131757,121.231147575875,-0.945904602145504,27727.53515625,16.131,79.8,2.1527445,0.98,34.66,0,0,0,1,0,0,0,0
223.436708076654,9.0,13.0,8.0,6.0,146.5,16.7869935337947,131.239499164695,-1.33377854658193,27162.322265625,16.277,79.7,2.1586485,0.97,32.69,0,0,0,1,0,0,0,0
5.36117804621235,124.0,10.8,57.0,10.0,504.7,20.6502843102136,113.488959982229,4.04904531903559,11749.8526643577,8.298,67.0,1.6812001,0.96,15.75,0,0,0,1,0,0,0,0
10.0115335790166,124.0,9.5,57.0,10.0,866.0,20.3168309237792,121.297960403591,0.0949442696762048,13430.6698955613,7.927,68.2,1.7444839,0.97,14.46,0,0,0,1,0,0,0,0
4.56406980590854,124.0,8.9,39.0,10.0,759.0,19.9291338337372,127.028381868435,0.654105320869675,15261.7975911138,7.141,68.8,1.7900903,0.97,13.14,0,0,1,0,0,0,0,0
7.26437054022737,124.0,10.6,32.0,10.0,759.0,19.1211993782667,129.77901730598,3.5403818069683,18466.5479299216,5.316,69.9,1.8357699,0.98,11.53,0,0,1,0,0,0,0,0
3.72245749433628,124.0,9.6,35.0,9.0,759.0,19.1301207560984,123.742499121909,2.00958123723267,22804.5776774507,4.393,71.3264,1.8200194,0.97,11.18,0,0,1,0,0,0,0,0
2.54134141893611,79.0,9.2,32.0,9.0,442.0,20.6714428776629,112.797244532562,2.58782068092624,19861.6974295256,6.662,80.1631,1.8920505,0.98,13.52,0,0,1,0,0,0,0,0
4.86336501936901,44.0,9.3,32.0,9.0,386.0,20.5337013226075,128.028911534811,-1.42531399212487,19960.0684872157,7.281,80.1,2.0419803,0.97,12.97,0,0,1,0,0,0,0,0
1.82465874546556,26.0,8.1,30.5,8.0,386.0,19.7967517600151,137.862818884663,-0.02057195800937,21871.2660754128,6.712,81.0,1.9464784,0.97,11.68,0,0,1,0,0,0,0,0
4.51656746777655,25.0,8.1,30.5,8.0,230.0,19.452558529017,146.528856576028,1.45092107055808,19870.8012123403,6.979,82.0,1.9293687,0.98,11.5,0,0,1,0,0,0,0,0
3.47571024002001,25.0,7.0,30.5,8.0,230.0,19.7231300196895,146.42241704968,1.36470473782452,20133.1691431353,6.953,82.0,1.9419489,0.99,11.79,0,0,1,0,0,0,0,0
3.86353982265705,30.5,6.9,30.5,8.0,230.0,19.3322650138088,157.574982178056,2.57853631569476,19890.9199056648,6.108,81.7,1.9983959,0.98,10.76,0,0,1,0,0,0,0,0
-0.725154707065695,52.0,5.9,45.0,9.0,205.9,18.8173806198398,66.2261991054223,1.11559586662639,34106.6581224001,10.727,56.4,1.6786172,1.0,12.8,0,0,0,1,0,0,0,0
2.10179308132486,52.0,4.7,22.0,9.0,196.0,18.7759088585026,70.9187129366213,0.405207331851614,34520.2396492496,11.167,58.4,1.6690236,1.0,12.61,0,0,0,1,0,0,0,0
2.91996035974954,52.0,5.1,22.0,9.0,196.0,18.3277709762356,77.4497291495463,0.397281154893903,36353.8803343631,10.25,60.8,1.6573217,1.01,11.41,0,0,0,1,0,0,0,0
1.48433864746801,52.0,5.7,18.0,9.0,196.0,17.8550539097037,79.8744173951311,1.77027320694081,41640.0808695147,8.658,61.4,1.6625469,1.01,10.56,0,0,0,1,0,0,0,0
0.826503411355668,52.0,5.6,17.5,9.0,196.0,18.2555596134287,81.5248047312183,0.909330422301522,45612.7106221441,7.525,58.427,1.6224655,1.01,9.59,0,0,0,1,0,0,0,0
1.66219803352095,52.0,4.7,17.5,9.0,196.0,19.9916998196857,71.2287128996251,1.84189163776318,41650.3678297162,7.742,58.4575,1.6064748,1.01,11.69,0,0,0,1,0,0,0,0
2.53076202316038,52.0,4.8,14.5,9.0,215.0,19.5632116674466,79.8686242395882,0.645275771121817,41572.4559481507,6.967,58.3,1.6992611,1.01,10.88,0,0,0,1,0,0,0,0
2.60141930420253,52.0,4.6,14.5,9.0,221.0,19.0699297583867,85.2061212670221,1.06948374534943,46705.8957963353,5.825,58.5,1.7016743,1.01,9.05,0,0,0,1,0,0,0,0
1.85541340766522,52.0,4.9,14.5,9.0,207.0,19.2768758355158,86.5140548790483,1.49648883779834,43855.8544658618,5.379,61.3,1.7149619,1.02,8.849999999999998,0,0,0,1,0,0,0,0
1.79976460383521,52.0,4.8,14.5,9.0,218.0,19.6309246447436,85.0788766962491,1.95939168302444,46298.9229177341,5.231,61.8,1.7147706,1.03,9.22,0,0,0,1,0,0,0,0
0.502227192634127,52.0,8.8,14.5,9.0,218.0,19.5890251859139,84.6200933924979,1.87793985374911,48023.8699845462,4.981,61.2,1.7395089,1.02,8.17,0,0,0,1,0,0,0,0
-3.50243080506856,42.0,0.0,7.5,6.0,133.9,24.9339005994338,82.2077652710513,2.09573309263418,46511.5983324305,5.204,33.6,1.6978639,0.99,14.55,0,0,0,1,0,0,0,0
4.857700582033,42.0,0.0,6.5,5.0,135.0,24.4986889118824,89.3997408561776,2.90642404916615,48799.8256011275,4.83,33.9,1.7478462,1.0,13.75,0,0,0,1,0,0,0,0
0.84318706518409,42.0,0.0,6.5,5.0,135.0,24.2035383887553,97.3667362031348,2.07617957165436,52026.9995142723,3.897,35.5,1.7614079,1.0,12.66,0,0,0,1,0,0,0,0
3.69711411627472,42.0,0.0,6.5,5.0,135.0,24.337963243396,100.067851177026,2.43228058523555,58487.0549677696,3.801,34.2,1.7209784,1.0,12.51,0,0,0,1,0,0,0,0
0.620106753447922,42.0,0.0,6.5,5.0,135.0,25.1008900558313,104.828229903848,4.13469296938067,64322.0635020842,3.683,35.01506667,1.7599773,1.0,13.01,0,0,0,1,0,0,0,0
1.17390242059711,42.0,0.0,6.5,5.0,135.0,27.9349997229178,89.7550392904332,0.529022254242335,58163.2768762815,6.409,35.41666667,1.8102304,1.01,16.33,0,0,0,1,0,0,0,0
-3.65466908301772,41.0,0.0,6.0,5.0,135.0,27.365847979969,94.0999768880069,3.224072873962,58041.3984363385,7.747,35.9,2.0350962,1.0,16.17,0,0,0,1,0,0,0,0
3.94150318758658,15.0,0.0,6.0,5.0,135.0,26.5646659565541,101.245795489044,0.638643467690599,61753.647131977,7.769,43.2,2.0142987,1.0,15.26,0,0,0,1,0,0,0,0
-4.99767032555428,9.0,0.2,6.0,5.0,130.0,26.4714555321051,103.240970340292,2.37518362751084,58507.5080517852,7.798,39.8,2.0894053,1.01,15.48,0,0,0,1,0,0,0,0
0.198012180552081,4.0,0.2,6.0,5.0,132.0,26.0074876343271,103.050141083868,0.888170882360484,61191.1937042028,7.384,39.8,2.060292,1.01,15.24,0,0,0,1,0,0,0,0
1.86330528301876,4.0,0.2,6.0,5.0,132.0,25.7856520441613,102.263916342342,1.03210857831324,62548.9847332908,6.925,39.3,2.0416725,1.0,14.13,0,0,0,1,0,0,0,0
4.18629057899448,92.0,25.4,79.0,9.0,322.0,7.58809384193007,81.3514229381911,45.166310045594,2468.43678989514,6.303,85.0,2.952529,0.88,32.34,0,0,1,0,0,0,0,0
3.12598170087694,92.0,30.8,76.0,9.0,232.0,8.08939077915312,61.6535587358027,5.78125184255491,3903.8152066628,6.587,84.9,2.7699511,0.89,32.95,0,0,1,0,0,0,0,0
4.0356569620282,92.0,30.2,76.0,9.0,286.0,8.78702467164024,63.7664826351505,6.64124477285613,4080.04573853712,5.655,85.4,2.6911404,0.88,30.78,0,0,1,0,0,0,0,0
5.12424998266344,45.0,31.1,25.0,9.0,286.0,9.17706784303049,61.9472306770769,7.63662743651099,4676.07905086376,5.158,79.7,2.6827791,0.89,32.24,0,0,1,0,0,0,0,0
5.66968516504713,45.0,19.4,15.0,8.0,480.0,10.0566202626498,61.3920530912843,10.3916875139185,5053.33028494248,4.764,80.3576,2.4917483,0.87,31.26,0,0,1,0,0,0,0,0
3.51276854591374,45.0,21.0,16.0,8.0,324.0,10.7055663766325,50.6122826050753,3.49814656597557,5002.15316981585,5.467,85.25,2.4853265,0.89,33.1,0,0,1,0,0,0,0,0
3.37949066400807,45.0,20.5,15.0,8.0,324.0,9.92711136577918,55.999936071454,5.44341331542486,5509.56803417837,5.212,85.3,2.5075917,0.9,30.71,0,0,1,0,0,0,0,0
3.7868491701657,45.0,19.3,14.5,7.0,324.0,9.32214404605185,58.9896658983352,8.06075517514766,5859.381524313,6.087,85.3,2.4405477,0.89,30.48,0,0,1,0,0,0,0,0
5.62922471105454,45.0,18.3,14.5,7.0,324.0,9.88614641231318,58.3886738848346,5.09818154500647,6049.47158709846,6.722,85.8,2.4138558,0.9,30.58,0,0,1,0,0,0,0,0
2.55240090146222,45.0,17.3,14.5,7.0,324.0,10.448334491604,56.6817561171068,4.69281914231266,6171.29512670907,7.352,83.7,2.4640849,0.91,29.02,0,0,1,0,0,0,0,0
3.55061264323925,45.0,16.9,14.5,7.0,316.0,10.4712899402275,55.4964232490441,4.32128893767675,6533.67091082712,6.719,83.7,2.4195852,0.89,27.6,0,0,1,0,0,0,0,0
1.036824405961,74.0,14.6,24.0,13.0,444.4,13.772647357336,65.7014218464212,12.247631940321,2624.79523151946,17.65,74.1,5.5859799,0.7,27.76,0,0,0,0,0,0,1,0
1.12017444162797,74.0,12.4,22.0,13.0,451.0,11.4504222701344,71.2786009597481,16.125350420483,3131.32818989681,15.27,73.9,5.5482903,0.71,24.93,0,0,0,0,0,0,1,0
1.57313747491666,74.0,13.4,22.0,13.0,451.0,11.2315770752829,70.7300124352536,10.5467042774759,3500.13459382737,12.27,73.9,5.5745659,0.68,24.44,0,0,0,0,0,0,1,0
1.24964661179207,74.0,13.2,22.0,13.0,451.0,11.6434969911961,71.9381290438053,6.39533725399677,3971.80348828223,13.79,73.8,5.5921812,0.69,24.21,0,0,0,0,0,0,1,0
1.54303873355704,74.0,10.8,22.0,13.0,451.0,13.2067139792954,76.6845181652822,15.310581007462,4946.56401720759,11.33,77.0444,5.5455232,0.71,24.07,0,0,0,0,0,0,1,0
2.00197554194563,55.0,12.1,22.0,13.0,451.0,16.1452865537556,71.3243305469238,-11.1616154467511,3898.47878787317,10.16,77.1571,5.4019842,0.72,25.9,0,0,0,0,0,0,1,0
1.42696330990155,55.0,12.9,22.0,13.0,451.0,17.2267562429721,69.8666612628678,16.1199808967232,4495.92147563024,9.96,83.5,5.2706947,0.7,25.89,0,0,0,0,0,0,1,0
1.28553431744712,55.0,12.1,22.0,13.0,451.0,20.6680857265145,67.474301732347,18.2280122538782,5473.28182611668,9.96,83.5,5.3563361,0.74,27.37,0,0,0,0,0,0,1,0
0.717693030215452,55.0,12.1,22.0,13.0,451.0,20.3180344139318,65.4049791981269,7.45833652076851,5610.73328198233,10.97,82.9,5.3882108,0.77,26.94,0,0,0,0,0,0,1,0
0.806601359342118,55.0,12.4,22.0,13.0,451.0,19.1357736663663,63.6108236711147,-0.0933043780076446,5519.77757552373,9.82,80.4,5.4234924,0.75,25.98,0,0,0,0,0,0,1,0
0.702589360753142,55.0,11.0,20.0,13.0,385.0,19.531018716671,62.4143160110881,-0.300580433039272,5516.22944039649,10.207,80.5,5.3075995,0.79,25.74,0,0,0,0,0,0,1,0
2.28724133046501,18.0,47.4,92.0,14.0,627.0,10.8843542248601,50.6652403671973,4.26184570076396,2703.56567057465,5.002,85.4,4.3705349,0.71,33.84,0,0,0,0,0,0,1,0
1.18874605515093,16.0,38.1,69.0,14.0,600.0,10.7178449173195,56.0998297037723,7.73271101107305,3014.3100093159,3.779,85.0,4.2433391,0.71,32.67,0,0,0,0,0,0,1,0
0.579950851142313,16.0,31.8,65.0,14.0,600.0,10.6018937976299,59.7097831881018,8.00091082171883,3340.84090289849,3.55,86.2,4.2805133,0.69,32.14,0,0,1,0,0,0,0,0
0.380084250544775,13.0,29.2,65.0,14.0,600.0,10.9281551321086,62.5871384279303,6.65050227293493,3579.03224391806,3.142,86.5,4.1311603,0.73,31.4,0,0,0,0,0,0,1,0
1.71204486362154,13.0,35.3,65.0,14.0,600.0,11.8304343718496,68.0569473760308,13.8473188994265,4260.43318396471,3.917,86.3551,4.3858995,0.7,31.04,0,0,0,0,0,0,1,0
0.493652335536362,13.0,35.1,64.0,13.0,600.0,13.7257167286477,52.1048490230741,0.655537559193846,4240.70259271564,4.608,85.7576,4.0016761,0.73,34.32,0,0,0,0,0,0,1,0
0.23850542024117,13.0,32.6,56.0,13.0,654.0,13.1996528750973,60.3032387134123,7.46507996966288,4640.24634437845,4.088,79.3,3.9817336,0.7,32.07,0,0,0,0,0,0,1,0
0.814974200589349,13.0,28.8,55.5,13.0,654.0,12.7290497491166,64.4902388929988,5.66265674725217,5202.65645902066,3.458,78.9,4.0738993,0.7,29.71,0,0,0,0,0,0,1,0
0.645345741976643,36.0,29.9,55.5,13.0,654.0,13.3372906659601,61.7511124083851,4.98525306124122,5678.45572070003,3.235,78.3,4.0877237,0.69,29.19,0,0,0,0,0,0,1,0
0.764305489903436,36.0,25.3,55.5,13.0,654.0,14.005388161856,59.6061560569664,3.09504901286289,6050.3546113274,3.083,80.1,4.2288809,0.66,28.45,0,0,0,0,0,0,1,0
0.759282221720076,36.0,24.0,55.5,13.0,654.0,14.2961560267027,57.7081689892069,3.03070306911397,6374.6314856366,3.48,79.8,4.2979889,0.67,28.5,0,0,0,0,0,0,1,0
1.59083618380383,195.0,89.3,42.5,14.0,504.35,12.7549969091284,57.8199052132701,11.6699083405668,1016.25388395628,10.32,66.1,2.164602,0.8,33.92,1,0,0,0,0,0,0,0
5.99950900649954,195.0,131.7,26.5,11.0,504.0,12.7390900649954,62.9526462395543,6.21272950618375,1133.10546057176,11.049,66.1,2.2187514,0.79,33.47,0,1,0,0,0,0,0,0
9.34856726566294,195.0,94.7,23.5,11.0,595.5,12.2875182127246,61.5185365063947,7.35997773059287,1332.33941000282,10.49,64.7,2.6234777,0.77,33.07,0,1,0,0,0,0,0,0
8.87633606337272,195.0,53.8,17.5,10.0,711.0,11.3319011815252,65.077873254565,12.5957398238768,1586.47292057972,8.8,90.4,2.4847388,0.77,30.8,0,1,0,0,0,0,0,0
5.8314126186488,89.0,44.9,12.5,9.0,711.0,10.8877721943049,71.6806253489671,12.2039844630996,1941.89997269337,8.517,90.8336,2.6123459,0.76,28.88,0,1,0,0,0,0,0,0
3.54835118019574,89.0,41.7,12.5,9.0,480.0,11.3509882939935,56.5534446363462,11.1855422672375,2212.21814788932,9.087,89.5036,2.4397876,0.79,30.3,0,1,0,0,0,0,0,0
2.91601657550141,89.0,30.9,12.5,9.0,433.0,11.163600198906,47.9363500745898,10.1068646295721,2509.77203417522,8.757,89.7,2.5974092,0.8,30.5,0,1,0,0,0,0,0,0
-0.204542848807527,89.0,29.5,12.5,9.0,433.0,11.4506600539713,45.2556341623514,11.6629763507332,2645.6225349104,11.849,89.6,2.7507529,0.79,32.91,1,0,0,0,0,0,0,0
1.00234071774049,89.0,28.6,12.5,9.0,392.0,11.1781214545889,40.7117692721084,19.4828774694148,3059.13542779204,12.597,89.7,2.7404935,0.78,33.64,0,0,0,0,0,0,0,1
1.45343420769727,79.0,26.9,12.5,9.0,392.0,11.3523973339067,40.373038056332,8.71267457488472,3088.8908340843,13.154,85.6,2.6259966,0.79,34.37,1,0,0,0,0,0,0,0
1.50925042253521,76.0,26.0,12.5,9.0,392.0,11.849765258216,36.9201877934272,11.2476245037869,3196.86138078687,13.105,85.6,2.6472118,0.82,34.96,1,0,0,0,0,0,0,0
2.3635993180717,25.5,17.0,137.0,10.0,222.6,17.1689140681632,54.5241826916923,3.88222500847937,24907.0008505856,11.09,52.9,1.7409965,0.98,23.47,0,0,0,1,0,0,0,0
2.34093823726441,20.5,16.5,70.0,10.0,298.0,17.3316209399401,54.7622975833471,4.10099214935586,26429.1509449319,9.146,55.4,1.7026876,0.99,23.32,0,0,0,1,0,0,0,0
2.61249350717978,13.5,16.2,60.0,10.0,298.0,17.3603314528557,56.1771348136076,3.97962663984784,28389.0785799873,8.452,55.3,1.6760293,0.99,22.96,0,0,0,1,0,0,0,0
4.62887025092435,13.5,15.1,60.0,10.0,298.0,17.7056341053184,57.7476037596033,3.41639675931501,32591.3503065871,8.232,55.2,1.6985859,0.99,22.67,0,0,0,1,0,0,0,0
4.54012423037454,13.5,14.9,61.0,10.0,234.0,18.8230989210854,55.9833300436847,2.2543271978751,35510.7222312701,11.255,54.4679,1.6455699,0.99,21.53,0,0,0,1,0,0,0,0
0.640294112308163,13.5,15.0,61.0,10.0,213.0,20.6396944608879,46.9948743270275,0.143775339270547,32169.5028548583,17.857,58.5971,1.6885149,0.99,24.24,0,0,0,1,0,0,0,0
2.57430062720058,13.5,15.1,52.0,10.0,197.0,20.6329023062173,52.928240557318,0.153479379550461,30532.4805081656,19.86,58.1,1.7415085,0.98,23.91,0,0,0,1,0,0,0,0
1.81210524220555,13.5,4.7,29.0,10.0,187.0,20.6717097699394,58.7931710352776,-0.0197393356852871,31677.9003083652,21.391,61.0,1.7269963,0.98,23.65,0,0,0,1,0,0,0,0
1.57376618001706,13.5,5.0,30.0,11.0,167.0,19.9773252746571,60.8450747936193,-0.114607765550261,28322.9465923276,24.788,61.3,1.7296597,0.99,24.08,0,0,0,1,0,0,0,0
3.49468567383381,13.5,5.0,24.0,11.0,167.0,19.9064934352396,61.9763157198604,0.397676429490559,29077.1820557563,26.094,53.9,1.7425836,0.99,24.35,0,0,0,1,0,0,0,0
2.40142613065937,13.0,4.5,14.0,7.0,167.0,19.6718406210295,63.8382619541975,-0.223722667699661,29513.6511800405,24.442,54.0,1.7434562,0.98,24.04,0,0,0,1,0,0,0,0
8.94863599334533,50.5,7.5,72.0,6.0,81.0,17.3746062243779,129.978208039533,4.69046936929665,8914.10355674451,10.248,83.8,1.9959279,0.92,23.15,0,0,1,0,0,0,0,0
21.6743735548716,50.5,6.2,35.0,6.0,81.0,16.855386497897,135.938816584636,5.92374959466473,10412.6443137966,8.033,82.9,2.0748756,0.91,21.26,0,0,1,0,0,0,0,0
10.3282677580747,50.5,5.1,35.0,6.0,81.0,15.8349921475017,136.643220946677,8.9785794608664,12639.4000677296,5.915,83.8,1.9639137,0.93,19.0,0,0,1,0,0,0,0,0
13.5111961567385,50.5,2.0,6.5,5.0,81.0,15.8999627713209,133.987601252435,12.3583881840857,16744.5844516343,4.592,84.5,1.7171658,0.95,17.84,0,0,1,0,0,0,0,0
8.12295909046486,50.5,1.7,6.5,5.0,81.0,18.4374184622228,136.689051143382,6.80252342949265,18204.9664786762,5.455,85.9791,1.7048382,0.95,19.42,0,0,1,0,0,0,0,0
9.50590313222057,17.5,1.7,6.5,5.0,81.0,20.5342808474697,116.764747673625,-0.388681742671551,14711.7352728223,13.548,81.5079,1.7070009,0.95,24.6,0,0,1,0,0,0,0,0
13.2776301644786,17.5,1.9,6.5,5.0,81.0,19.5625320574722,143.678224078619,1.82235230425346,14663.0446126465,16.707,80.2,2.3752131,0.95,22.99,0,0,1,0,0,0,0,0
4.82100708113248,17.5,1.8,6.5,5.0,81.0,18.3658570690526,167.391979831694,5.47373678522737,17487.8047830922,12.328,80.7,2.5355515,0.95,19.67,0,0,1,0,0,0,0,0
7.76458523010248,17.5,1.6,6.5,5.0,81.0,18.1951546608909,170.759926419412,4.07217562273709,17403.2053254767,10.021,79.1,2.5432794,0.96,18.34,0,0,1,0,0,0,0,0
4.37152766625212,17.5,1.5,6.5,5.0,81.0,18.6447901895553,166.452834530816,4.03124999019823,19056.0019226989,8.631,79.7,2.3116386,0.96,17.969999999999995,0,0,1,0,0,0,0,0
6.689355477049,17.5,1.4,4.5,4.0,81.0,18.730894194828,160.241474731979,2.91561332318757,20261.0667303886,7.352,80.4,2.4219024,0.96,17.52,0,0,1,0,0,0,0,0
5.38041579859625,54.0,80.7,35.0,11.0,233.2,9.206375076719008,43.96092770645532,3.91136245621962,134.542486332684,2.3739999999999997,70.2,3.9909868,0.39,36.97,0,0,0,0,0,0,1,0
2.13780093729558,54.0,67.6,35.0,11.0,212.0,9.206375076719008,43.96092770645532,9.87551191119556,160.076791772058,2.497,73.5,4.0975089,0.39,36.13,0,1,0,0,0,0,0,0
3.56823527416241,54.0,47.8,19.0,11.0,212.0,9.206375076719008,43.96092770645532,11.5523498044968,191.75129245508,2.3739999999999997,70.8,3.8787222,0.4,33.87,0,1,0,0,0,0,0,0
1.12647092519686,54.0,43.0,19.0,11.0,198.0,9.206375076719008,43.96092770645532,17.2205794805554,240.347971955032,2.3739999999999997,77.2,3.8865349,0.4,32.41,0,1,0,0,0,0,0,0
0.400997134132692,54.0,31.1,19.0,11.0,198.0,9.206375076719008,43.96092770645532,30.3116730814218,320.861089711683,2.3739999999999997,77.1624,3.8414664,0.4,31.68,0,1,0,0,0,0,0,0
0.68272936693443,52.0,268.4,20.0,11.0,198.0,9.206375076719008,43.96092770645532,24.1464152909465,373.893958712145,2.3739999999999997,77.4044,3.8743169,0.36,31.41,0,1,0,0,0,0,0,0
0.963030625359937,52.0,200.4,20.0,11.0,198.0,9.206375076719008,43.96092770645532,1.44457231740674,335.438495270931,2.3739999999999997,77.7,4.1897407,0.38,30.1,0,1,0,0,0,0,0,0
1.96735663905254,52.0,189.1,40.0,13.0,198.0,10.3182460672537,48.232935411689,20.061875081957,348.001348291465,2.3739999999999997,74.5,4.203373,0.43,27.65,0,1,0,0,0,0,0,0
0.643172898229037,52.0,141.9,40.0,14.0,306.0,8.30218871752089,45.3979041835072,33.5414050179965,458.550920793057,2.3739999999999997,74.8,4.0729551,0.44,26.84,0,1,0,0,0,0,0,0
2.82040845857162,52.0,105.0,39.0,14.0,306.0,8.9554736783348,41.4717870807625,4.90197929907841,490.792478420391,2.251,74.2,3.8159304,0.46,26.21,0,1,0,0,0,0,0,0
3.33569111068815,52.0,93.7,39.0,14.0,306.0,9.24959184376664,40.7410841498626,10.9817882908686,557.534148360438,2.3739999999999997,77.5,3.9458263,0.44,24.47,0,1,0,0,0,0,0,0
3.43179887742407,14.0,1.2,17.0,3.0,193.4,21.1844442484788,70.960203580292,0.602661249044417,37772.1781110398,10.358,57.5,2.2630997,1.0,12.29,0,0,0,1,0,0,0,0
5.30433190858078,14.0,1.2,17.0,3.0,269.0,21.4115261071001,76.579207830612,0.928941215438584,39054.8504423825,8.384,58.0,2.4353132,1.01,11.97,0,0,0,1,0,0,0,0
2.13678262162868,14.0,1.1,17.0,3.0,269.0,21.3207863641359,81.9834930623435,0.920723414612866,41222.6020004611,7.719,61.9,2.3510995,1.0,11.26,0,0,0,1,0,0,0,0
8.57302514110282,14.0,1.0,17.0,3.0,269.0,20.7668705097503,82.8574024974341,2.7532807031041,48476.3927287052,6.854,63.1,2.1144979,1.0,10.98,0,0,0,1,0,0,0,0
6.79228430535503,14.0,1.0,17.0,3.0,269.0,21.5648727254009,86.184335829923,3.03723677240961,53772.7942390019,6.369,64.2511,2.0920322,1.0,10.95,0,0,0,1,0,0,0,0
-3.48162112393045,14.0,0.9,17.0,3.0,243.0,24.0675224350333,70.1233032732315,1.77390522146771,47481.4845364339,8.25,64.3079,2.0293934,1.01,13.11,0,0,0,1,0,0,0,0
4.89968635862389,14.0,1.0,17.0,3.0,243.0,23.6862386588924,75.4644073922495,0.322930666499261,46505.3031791811,8.394,65.4,2.2117059,1.0,12.54,0,0,0,1,0,0,0,0
-2.179936953365,14.0,1.0,17.0,3.0,93.0,23.361347084314,78.5795816119355,2.6235333499222,51148.9316365833,7.781,65.3,2.1542463,1.0,12.19,0,0,0,1,0,0,0,0
1.90912917463228,14.0,0.9,17.0,3.0,93.0,24.0970567606958,79.170500952561,2.97397234009919,47708.0612784469,7.689,65.4,2.1600897,1.0,12.59,0,0,0,1,0,0,0,0
-1.81391357891476,14.0,0.9,17.0,3.0,93.0,24.5363912666833,77.0938865804298,2.55829450973857,49892.2233632732,8.193,66.9,2.203125,1.0,13.08,0,0,0,1,0,0,0,0
6.37721739347512,62.0,0.9,17.0,3.0,93.0,24.5073635673789,74.1127227557674,1.63162333665335,50327.2402902632,8.663,65.1,2.1748638,0.99,12.12,0,0,0,1,0,0,0,0
9.25370794256615,68.0,28.9,31.0,7.0,220.9,15.7443907012422,125.121987598815,2.19400859215372,3124.60738926325,4.7,78.3,3.2255526,0.62,27.94,0,0,1,0,0,0,0,0
5.80296958864135,68.0,28.4,44.0,8.0,202.0,15.9376587301587,117.740079365079,6.64518598144788,3406.47559239037,3.886,78.5,3.0511208,0.58,28.57,0,0,1,0,0,0,0,0
18.9830079707872,68.0,25.8,44.0,8.0,202.0,18.5725069005013,118.048331674709,3.74675881881485,3483.59718493626,6.8415,76.9,3.0362694,0.55,30.42,1,0,0,0,0,0,0,0
13.7414773077002,68.0,25.3,44.0,8.0,202.0,17.1785628940644,110.389514898623,3.02445641038638,3793.09738500959,6.8415,75.5,2.8992276,0.56,32.33,1,0,0,0,0,0,0,0
19.2785877551773,68.0,25.2,44.0,8.0,202.0,15.6259263252601,130.997847976458,2.15811881653597,3928.92173857964,8.94,74.53,2.9290361,0.56,29.84,1,0,0,0,0,0,0,0
10.7423905992561,68.0,25.3,44.0,8.0,212.0,16.9148978730373,108.869117411674,1.39069502079087,3184.68912291481,8.72,76.0276,2.9178047,0.56,33.48,1,0,0,0,0,0,0,0
5.67141021084988,68.0,23.8,44.0,8.0,225.0,14.9772142235141,121.227903395671,4.22978499907929,3469.14964254878,8.91,75.7,3.4551558,0.6,32.06,1,0,0,0,0,0,0,0
5.74582849158735,68.0,25.1,44.0,9.0,225.0,17.3220253746017,124.476125887667,9.39134051859072,4160.72119311815,4.406,78.1,3.5097737,0.6,29.64,1,0,0,0,0,0,0,0
6.9816643965711,69.0,24.0,58.0,11.0,225.0,18.7285126744332,125.285791685112,3.57651352093811,4359.79240035309,9.0,78.1,3.5469337,0.61,29.48,1,0,0,0,0,0,0,0
5.81824859099491,69.0,23.1,58.0,11.0,257.0,18.9384729257688,126.348386724849,3.62129654202479,4586.95521117587,6.8415,78.0,3.4598832,0.61,31.19,1,0,0,0,0,0,0,0
7.77972451751271,69.0,22.5,58.0,11.0,257.0,19.9996230561584,110.812305558184,12.505405677962,5305.06443160892,6.17,82.3,3.3849771,0.56,28.97,0,0,0,0,0,0,1,0
1.67993859132812,182.0,1.1,7.0,5.0,133.0,23.0446960978721,51.9250078784333,1.62267544006134,33797.1624418436,8.914,44.3,1.60226,0.99,14.0,0,0,0,1,0,0,0,0
3.87524735138074,182.0,1.2,7.0,5.0,132.0,23.0670392801425,53.9807067764121,1.93634141901367,34768.1759037525,8.882,44.8,1.5692115,0.99,13.96,0,0,0,1,0,0,0,0
3.40253485643684,182.0,1.1,7.0,5.0,132.0,22.7591793094828,56.1034244496256,2.15532739127715,36470.2128399313,8.833,46.6,1.578844,0.99,13.31,0,0,0,1,0,0,0,0
3.14883387347586,122.0,1.1,7.0,5.0,132.0,22.4331396546751,56.420756583014,2.5566370154462,41557.6235648179,8.009,46.3,1.5673589,0.99,12.88,0,0,0,1,0,0,0,0
2.32049138897663,113.0,1.0,6.5,5.0,132.0,22.5625633664261,57.3970828857949,2.36707384043677,45515.9617533473,7.386,53.2156,1.5499884,0.99,11.61,0,0,0,1,0,0,0,0
